_id,Neighborhood,Sector #,Pop. 1940,Pop. 1950,Pop. 1960,Pop. 1970,Pop. 1980,Pop. 1990,Pop. 2000,Pop. 2010,"% Pop. Change, 60-70","% Pop. Change, 70-80","% Pop. Change, 80-90","% Pop. Change, 90-00","% Pop. Change, 00-10",Pop. as % of City total (2010),Land Area (sq. mi),Land Area (acres),Persons / sq. mi (2010),Persons / sq. mi (2000),Persons / acre (2010),Persons / acre (2000),% African American (2010),% Asian (2010),% Other (2010),% White (2010),% 2+ Races (2010),% Hispanic (of any race) (2010),% Pop. Age < 5 (2010),% Pop. Age 5-19 (2010),% Pop. Age 20-34 (2010),% Pop. Age 35-59 (2010),% Pop. Age 60-74 (2010),% Pop. Age > 75 (2010)
12,Bon Air,6,814,1330,1500,1428,1144,1006,889,808,-0.04800000000000000099920072216264088638126850128173828125,-0.1988795518207280010880566578634898178279399871826171875,-0.12062937062937099941262175661904620938003063201904296875,-0.11630218687872799498972398168916697613894939422607421875,-0.09111361079865000489608206635239184834063053131103515625,0.0026430795802479998234113534039124715491198003292083740234375,0.313000000000000000444089209850062616169452667236328125,200.31999999999999317878973670303821563720703125,2581.4696485622998807230032980442047119140625,2840.25559105431011630571447312831878662109375,4.03354632587859018855169779271818697452545166015625,4.4378993610223602672704146243631839752197265625,0.043316831683168001421169179820935823954641819000244140625,0.0148514851485149999843482504502389929257333278656005859375,0,0.93440594059406001381518080961541272699832916259765625,0.0074000000000000003275157922644211794249713420867919921875,0.00899999999999999931998839741709161899052560329437255859375,0.036200000000000003008704396734174224548041820526123046875,0.1633999999999999896971303314785473048686981201171875,0.2016999999999999904076730672386474907398223876953125,0.250300000000000022470914018413168378174304962158203125,0.2275000000000000077715611723760957829654216766357421875,0.120999999999999996447286321199499070644378662109375
13,Brighton Heights,2,11515,11847,11483,10604,9122,8580,8050,7247,-0.07654794043368499945056981914603966288268566131591796875,-0.139758581667294989880900857315282337367534637451171875,-0.059416794562595999507070843037581653334200382232666015625,-0.06177156177156199745592601857424597255885601043701171875,-0.099751552795031006581893961993046104907989501953125,0.0237059377698690017244320671352397766895592212677001953125,1.11699999999999999289457264239899814128875732421875,714.8799999999999954525264911353588104248046875,6487.914055505820215330459177494049072265625,7206.803939122650263016112148761749267578125,10.137365711727799322261489578522741794586181640625,11.26063115487909982448400114662945270538330078125,0.2184352145715469928344276695497683249413967132568359375,0.006485442251966000264118417106828928808681666851043701171875,0.005243549054781000175184946243689410039223730564117431640625,0.73878846419207999662859265299630351364612579345703125,0.0309999999999999997779553950749686919152736663818359375,0.01600000000000000033306690738754696212708950042724609375,0.058999999999999996891375531049561686813831329345703125,0.1968999999999999916955317758038290776312351226806640625,0.2079999999999999904520819882236537523567676544189453125,0.369599999999999984101606287367758341133594512939453125,0.09170000000000000373034936274052597582340240478515625,0.0748000000000000053734794391857576556503772735595703125
14,Brookline,5,14721,16559,20381,20336,17231,15488,14318,13214,-0.0022079387664980000549608263327172608114778995513916015625,-0.1526848937844219877835172383129247464239597320556640625,-0.10115489524693900558194314953652792610228061676025390625,-0.07554235537190100158166927712954930029809474945068359375,-0.07710574102528300333148081335821188986301422119140625,0.04322481877894999990896707231513573788106441497802734375,2.08199999999999985078602549037896096706390380859375,1332.48000000000001818989403545856475830078125,6346.7819404418796693789772689342498779296875,6877.0413064361200667917728424072265625,9.916846781940439115032859263010323047637939453125,10.7453770413063995903257819009013473987579345703125,0.04601180566066299937322270352524355985224246978759765625,0.0115029514151659996434862165415324852801859378814697265625,0.007189344634479000011040294992881172220222651958465576171875,0.91425760556985002924790251199738122522830963134765625,0.0210000000000000013045120539345589349977672100067138671875,0.01600000000000000033306690738754696212708950042724609375,0.0738000000000000044853010194856324233114719390869140625,0.129000000000000003552713678800500929355621337890625,0.255699999999999982858156499787583015859127044677734375,0.33950000000000002398081733190338127315044403076171875,0.1262999999999999956035168224843800999224185943603515625,0.07560000000000000053290705182007513940334320068359375
15,California-Kirkbride,3,5893,5428,4235,3007,1800,1156,973,761,-0.289964580873671995409068813387420959770679473876953125,-0.401396740937812024352382422875962220132350921630859375,-0.357777777777778027701316432285238988697528839111328125,-0.1583044982698960101430429858737625181674957275390625,-0.21788283658787299668091463900054804980754852294921875,0.002489336089811999830345712325652129948139190673828125,0.2169999999999999984456877655247808434069156646728515625,138.8799999999999954525264911353588104248046875,3506.91244239630987067357636988162994384765625,4483.8709677419401486986316740512847900390625,5.4795506912442402125407170387916266918182373046875,7.00604838709676958075078800902701914310455322265625,0.759526938239158955212815271806903183460235595703125,0,0.00919842312746400013467873435502042411826550960540771484375,0.1879106438896190056642154786459286697208881378173828125,0.043400000000000001076916333886401844210922718048095703125,0.007000000000000000145716771982051795930601656436920166015625,0.18040000000000000479616346638067625463008880615234375,0.3649999999999999911182158029987476766109466552734375,0.10219999999999999917843496177738416008651256561279296875,0.30549999999999999378275106209912337362766265869140625,0.046899999999999997246646898929611779749393463134765625,0
16,Carrick,5,16534,16530,16480,15855,12930,11625,10685,10113,-0.037924757281552999577112217366448021493852138519287109375,-0.18448438978240300212263491630437783896923065185546875,-0.1009280742459399971000522100439411588013172149658203125,-0.08086021505376299323142319508406217209994792938232421875,-0.053532990173139997913676069174471194855868816375732421875,0.03308101954832100288772522844737977720797061920166015625,1.6730000000000000426325641456060111522674560546875,1070.720000000000027284841053187847137451171875,6044.82964734010965912602841854095458984375,6386.7304243873295490629971027374267578125,9.445046323968920631841683643870055675506591796875,9.9792662881051992229686220525763928890228271484375,0.096113912785524002746484484305256046354770660400390625,0.01117373677444899980615300449926508008502423763275146484375,0.0061307228319979999164868189609478577040135860443115234375,0.85988331850093902009035673472681082785129547119140625,0.026700000000000001509903313490212894976139068603515625,0.01600000000000000033306690738754696212708950042724609375,0.058400000000000000521804821573823573999106884002685546875,0.1524999999999999966693309261245303787291049957275390625,0.1655000000000000082156503822261583991348743438720703125,0.40629999999999999449329379785922355949878692626953125,0.1237000000000000043964831775156199000775814056396484375,0.0934999999999999997779553950749686919152736663818359375
17,Central Business District,16,7864,7517,2211,3679,3220,3785,2721,3629,0.6639529624604250113151238110731355845928192138671875,-0.12476216363142199339275606462251744233071804046630859375,0.1754658385093169903345966531560407020151615142822265625,-0.281109643328930014494204669972532428801059722900390625,0.333700845277471014327375087304972112178802490234375,0.0118709601444540006898176187632998335175216197967529296875,0.64000000000000001332267629550187848508358001708984375,409.6000000000000227373675443232059478759765625,5670.3125,4251.5625,8.85986328125,6.64306640625,0.159823642876825988690114854762214235961437225341796875,0.047120418848167998360221275788717321120202541351318359375,0.019564618352162999048715619210270233452320098876953125,0.74565996142187895845410139372688718140125274658203125,0.027799999999999998323563232816013623960316181182861328125,0.0330000000000000015543122344752191565930843353271484375,0.005599999999999999943101069987960727303288877010345458984375,0.1232000000000000039523939676655572839081287384033203125,0.277700000000000002398081733190338127315044403076171875,0.323900000000000021227464230832993052899837493896484375,0.144600000000000006306066779870889149606227874755859375,0.125
18,Central Lawrenceville,13,14148,12594,10251,8043,6563,5867,5106,4482,-0.215393620134620988881835046413470990955829620361328125,-0.184010941191098009728221995828789658844470977783203125,-0.10604906292853899518746629837551154196262359619140625,-0.12970853928754000339296226229635067284107208251953125,-0.12220916568742699881422453245249926112592220306396484375,0.01466124093894799994275413013156139641068875789642333984375,0.96299999999999996713739847109536640346050262451171875,616.3200000000000500222085975110530853271484375,4654.2056074766396704944781959056854248046875,5302.1806853582602343522012233734130859375,7.27219626168224042572774123982526361942291259765625,8.2846573208722791292757392511703073978424072265625,0.09415439535921500679993556559566059149801731109619140625,0.0174029451137879993816159895914097432978451251983642578125,0.0075858991521640002642090649942474556155502796173095703125,0.86166889781347599797101111107622273266315460205078125,0.0191999999999999983180121176928878412581980228424072265625,0.01700000000000000122124532708767219446599483489990234375,0.03160000000000000308642000845793518237769603729248046875,0.142699999999999993516297536189085803925991058349609375,0.1569000000000000116795462190566468052566051483154296875,0.386500000000000010214051826551440171897411346435546875,0.155799999999999994049204588009160943329334259033203125,0.126500000000000001332267629550187848508358001708984375
19,Central Northside,3,12486,11538,9897,6492,4665,3723,3200,2923,-0.344043649590784983427482757178950123488903045654296875,-0.28142329020332701450257673059240914881229400634765625,-0.2019292604501609911249460083126905374228954315185546875,-0.14047810905183999441447895151213742792606353759765625,-0.08656250000000000055511151231257827021181583404541015625,0.0095615366498310004617078305955146788619458675384521484375,0.25900000000000000799360577730112709105014801025390625,165.759999999999990905052982270717620849609375,11285.71428571430078591220080852508544921875,12355.21235521239941590465605258941650390625,17.633928571428601372872435604222118854522705078125,19.3050193050193001909065060317516326904296875,0.460827916524118974539447890492738224565982818603515625,0.00786862812179300007142668249571215710602700710296630859375,0.0095791994526169994828013187770920922048389911651611328125,0.492302429011290010318901977370842359960079193115234375,0.0293999999999999990507593139454911579377949237823486328125,0.0269999999999999996946886682280819513835012912750244140625,0.0120000000000000002498001805406602215953171253204345703125,0.159700000000000008615330671091214753687381744384765625,0.206100000000000005417888360170763917267322540283203125,0.417800000000000004707345624410663731396198272705078125,0.13600000000000000976996261670137755572795867919921875,0.0682999999999999996003197111349436454474925994873046875
20,Central Oakland,14,7852,8452,6701,6135,5872,5406,5281,6086,-0.08446500522310100567136004201529431156814098358154296875,-0.042868785656072001810645843988822889514267444610595703125,-0.07935967302452300031756493581269751302897930145263671875,-0.0231224565297819990850047844332948443479835987091064453125,0.1524332512781670090351582302901078946888446807861328125,0.0199081464423099992189225559968690504319965839385986328125,0.28100000000000002753353101070388220250606536865234375,179.840000000000003410605131648480892181396484375,21658.36298932379941106773912906646728515625,18793.59430604979934287257492542266845703125,33.8411921708185019497250323183834552764892578125,29.364991103202800815097361919470131397247314453125,0.05274400262898500113539768108239513821899890899658203125,0.08511337495892200288860607315655215643346309661865234375,0.0126519881695699998314097456386662088334560394287109375,0.83043049622083497940394636316341347992420196533203125,0.019099999999999998923083666113598155789077281951904296875,0.0259999999999999988065102485279567190445959568023681640625,0.00600000000000000012490009027033011079765856266021728515625,0.1237000000000000043964831775156199000775814056396484375,0.72279999999999999804600747665972448885440826416015625,0.06719999999999999584776588790191453881561756134033203125,0.03819999999999999784616733222719631157815456390380859375,0.0420999999999999985345056074947933666408061981201171875
21,Chartiers City,4,935,1049,1014,1156,772,569,595,477,0.1400394477317550012696045769189368002116680145263671875,-0.332179930795848010749438117272802628576755523681640625,-0.262953367875647991969145778057281859219074249267578125,0.045694200351493997891427767399363801814615726470947265625,-0.198319327731092009958757671483908779919147491455078125,0.00156033287101199993375522101501928773359395563602447509765625,0.13200000000000000621724893790087662637233734130859375,84.4800000000000039790393202565610408782958984375,3613.63636363635987436282448470592498779296875,4507.575757575759780593216419219970703125,5.64630681818182011966200661845505237579345703125,7.04308712121212021628480215440504252910614013671875,0.68134171907756801989108907946501858532428741455078125,0,0.006289308176100999632496257873981448938138782978057861328125,0.297693920335430017853894923973712138831615447998046875,0.01469999999999999952537965697274557896889746189117431640625,0.0040000000000000000832667268468867405317723751068115234375,0,0.08369999999999999662492200513952411711215972900390625,0.1267999999999999960476060323344427160918712615966796875,0.33970000000000000195399252334027551114559173583984375,0.284700000000000008615330671091214753687381744384765625,0.1650999999999999967581487680945429019629955291748046875
22,Chateau,3,8267,7326,5251,681,322,12,39,11,-0.87031041706341605301844310815795324742794036865234375,-0.52716593245227605368796730545000173151493072509765625,-0.96273291925465798168914943744312040507793426513671875,2.25,-0.71794871794871795156467442211578600108623504638671875,0.0000359825190380000004713480221685273363618762232363224029541015625,0.38300000000000000710542735760100185871124267578125,245.1200000000000045474735088646411895751953125,28.720626631853800603266790858469903469085693359375,101.827676240209001434777746908366680145263671875,0.044875979112272000592920306871747015975415706634521484375,0.1591057441253259929769825475887046195566654205322265625,0.272727272727272984642610254013561643660068511962890625,0,0,0.72727272727272695984623851472861133515834808349609375,0,0,0.228300000000000002930988785010413266718387603759765625,0,0.77170000000000005258016244624741375446319580078125,0,0,0
23,Crafton Heights,4,3930,4014,4560,4895,4904,4563,4199,3814,0.07346491228070199663857664518218371085822582244873046875,0.00183861082737499996302144023019309315714053809642791748046875,-0.0695350734094619948866267122866702266037464141845703125,-0.0797720797720800067764912455459125339984893798828125,-0.091688497261252999148695153053267858922481536865234375,0.01247612069191099924692078815269269398413598537445068359375,0.754000000000000003552713678800500929355621337890625,482.56000000000000227373675443232059478759765625,5058.3554376657803004491142928600311279296875,5568.96551724138043937273323535919189453125,7.90368037135278012073058562236838042736053466796875,8.7015086206896601339622066006995737552642822265625,0.28657577346617701952169454671093262732028961181640625,0.0073413738856840000945869206816496443934738636016845703125,0.007603565810173000365235207453906696173362433910369873046875,0.6628211851074989890975075468304567039012908935546875,0.035700000000000002564615186884111608378589153289794921875,0.01499999999999999944488848768742172978818416595458984375,0.0758999999999999952482454546043300069868564605712890625,0.149199999999999999289457264239899814128875732421875,0.199199999999999988187227017988334409892559051513671875,0.369599999999999984101606287367758341133594512939453125,0.10899999999999999966693309261245303787291049957275390625,0.09710000000000000575095526755831087939441204071044921875
24,Crawford-Roberts,15,17045,17334,10277,5938,3558,2459,2724,2256,-0.422204923615840999051584958579041995108127593994140625,-0.400808352980801974041469293297268450260162353515625,-0.3088813940415959802265888356487266719341278076171875,0.10776738511590100433323868855950422585010528564453125,-0.171806167400881004692081432949635200202465057373046875,0.0073796875408889996139638611793998279608786106109619140625,0.25800000000000000710542735760100185871124267578125,165.1200000000000045474735088646411895751953125,8744.18604651162968366406857967376708984375,10558.13953488369952538050711154937744140625,13.662790697674399353900298592634499073028564453125,16.4970930232558004036036436446011066436767578125,0.82491134751772998701113692732178606092929840087890625,0.0106382978723400002663002084091203869320452213287353515625,0.007092198581559999888412892943279075552709400653839111328125,0.1360815602836880078285730633069761097431182861328125,0.02129999999999999948929740867242799140512943267822265625,0.01400000000000000029143354396410359186120331287384033203125,0.028299999999999998767652442666076240129768848419189453125,0.1806999999999999995115018691649311222136020660400390625,0.2104000000000000036859404417555197142064571380615234375,0.302700000000000024602542225693468935787677764892578125,0.16020000000000000905941988094127736985683441162109375,0.1176999999999999990674126593148685060441493988037109375
25,Duquesne Heights,6,5077,5064,4696,4326,3605,2786,2696,2425,-0.07879045996592799749880242643484962172806262969970703125,-0.1666666666666669904817155156706576235592365264892578125,-0.22718446601941699736215696248109452426433563232421875,-0.032304379038046997230093637654135818593204021453857421875,-0.10051928783382800547396840329383849166333675384521484375,0.007932509878837000483198238498516730032861232757568359375,0.6229999999999999982236431605997495353221893310546875,398.720000000000027284841053187847137451171875,3892.45585874799007797264494001865386962890625,4327.4478330658103004680015146732330322265625,6.08196227929374000353845985955558717250823974609375,6.7616372391653296602953560068272054195404052734375,0.0284536082474230005157078693400762858800590038299560546875,0.0218556701030930000673180302328546531498432159423828125,0.004123711340206000046382239787590151536278426647186279296875,0.9253608247422679955462854195502586662769317626953125,0.0201999999999999992061905373930130735971033573150634765625,0.0120000000000000002498001805406602215953171253204345703125,0.0091000000000000004496403249731883988715708255767822265625,0.1129000000000000003552713678800500929355621337890625,0.2358000000000000095923269327613525092601776123046875,0.31979999999999997317701172505621798336505889892578125,0.1927000000000000101696429055664339102804660797119140625,0.1297000000000000097255536957163712941110134124755859375
26,East Allegheny,3,12971,11763,8763,5953,4420,3088,2635,2136,-0.320666438434326017681286202787305228412151336669921875,-0.257517218209306009146786209385027177631855010986328125,-0.3013574660633480117866156433592550456523895263671875,-0.1466968911917100049091544633483863435685634613037109375,-0.1893738140417459969722102641753735952079296112060546875,0.006987150969564999598848675788076434400863945484161376953125,0.2359999999999999875655021241982467472553253173828125,151.039999999999992041921359486877918243408203125,9050.847457627120093093253672122955322265625,11165.254237288099830038845539093017578125,14.1419491525424003697253283462487161159515380859375,17.4457097457626986169998417608439922332763671875,0.3010299625468160211738677389803342521190643310546875,0.01076779026217200042891963818192380131222307682037353515625,0.0168539325842699989899120538439092342741787433624267578125,0.62687265917602996712076901530963368713855743408203125,0.04449999999999999789057625321220257319509983062744140625,0.040000000000000000832667268468867405317723751068115234375,0.043299999999999998212540930353497969917953014373779296875,0.09569999999999999340527523372657014988362789154052734375,0.233800000000000007815970093361102044582366943359375,0.4354999999999999982236431605997495353221893310546875,0.1343999999999999916955317758038290776312351226806640625,0.057299999999999996769250998340794467367231845855712890625
27,East Carnegie,4,1827,1579,1291,992,795,605,485,570,-0.2316034082106890046315328390846843831241130828857421875,-0.1985887096774190119230496520685846917331218719482421875,-0.238993710691824012837258806030149571597576141357421875,-0.1983471074380170062756434390394133515655994415283203125,0.1752577319587630133579381208619452081620693206787109375,0.00186454871378800000371322997949619093560613691806793212890625,0.431999999999999995115018691649311222136020660400390625,276.48000000000001818989403545856475830078125,1319.444444444440023289644159376621246337890625,1122.685185185189993717358447611331939697265625,2.06163194444444020092532809940166771411895751953125,1.7541956018518500837188867080840282142162322998046875,0.16140350877192999323739286410273052752017974853515625,0.005263157894736999846407865533137737656943500041961669921875,0.02631578947368400089867890301320585422217845916748046875,0.78421052631579002412109957731445319950580596923828125,0.02280000000000000082156503822261583991348743438720703125,0.04399999999999999744648704336213995702564716339111328125,0,0.200000000000000011102230246251565404236316680908203125,0.050999999999999996724842077355788205750286579132080078125,0.4234999999999999875655021241982467472553253173828125,0.125500000000000000444089209850062616169452667236328125,0.200000000000000011102230246251565404236316680908203125
28,East Hills,11,4113,3929,3761,5303,5636,4505,3951,3169,0.409997341132676995645311990301706828176975250244140625,0.062794644540826005663092246322776190936565399169921875,-0.200674237047551995427596693843952380120754241943359375,-0.12297447280799099489367876003598212264478206634521484375,-0.1979245760566950007586228821310214698314666748046875,0.01036623662104499930813883423752486123703420162200927734375,0.54100000000000003641531520770513452589511871337890625,346.240000000000009094947017729282379150390625,5857.6709796672803349792957305908203125,7303.1423290203301803558133542537689208984375,9.1526109057301301419329320196993649005889892578125,11.41115988909430001285727485083043575286865234375,0.9318396970653199939960131814586929976940155029296875,0.00441779741243300029529539330042098299600183963775634765625,0.0085200378668350007504983523176633752882480621337890625,0.0205112022720100005412913191094048670493066310882568359375,0.034700000000000001676436767183986376039683818817138671875,0.0120000000000000002498001805406602215953171253204345703125,0.076100000000000000976996261670137755572795867919921875,0.294800000000000006483702463810914196074008941650390625,0.1313999999999999890309965167034533806145191192626953125,0.255400000000000015898393712632241658866405487060546875,0.160700000000000009503509090791339986026287078857421875,0.08150000000000000299760216648792265914380550384521484375
29,East Liberty,12,13754,14954,12005,8647,8741,7973,6871,5869,-0.279716784673052998311248984464327804744243621826171875,0.01087082225049099994118595446934705250896513462066650390625,-0.087861800709300996725659160802024416625499725341796875,-0.1382164806221000130648235426633618772029876708984375,-0.1458303012661910091907202513539232313632965087890625,0.019198309475833001680467049254730227403342723846435546875,0.580999999999999960920149533194489777088165283203125,371.83999999999997498889570124447345733642578125,10101.549053356300646555610001087188720703125,11826.161790017200473812408745288848876953125,15.7836703958691995097751714638434350490570068359375,18.478377796901899188242168747819960117340087890625,0.677457829272448019963803744758479297161102294921875,0.032373487817344996642088261751268873922526836395263671875,0.00903049923326000071599484186890549608506262302398681640625,0.2499574033055040056527928982177400030195713043212890625,0.031199999999999998567812298233548062853515148162841796875,0.024000000000000000499600361081320443190634250640869140625,0.0682999999999999996003197111349436454474925994873046875,0.168899999999999994582111639829236082732677459716796875,0.261400000000000021227464230832993052899837493896484375,0.281700000000000005950795411990839056670665740966796875,0.08970000000000000195399252334027551114559173583984375,0.13000000000000000444089209850062616169452667236328125
